"IPI Bug Information",,,,,,,,,,,,"IBM Bug Information",,,
"Bug Id","Headline","Status","State","Protocol","Priority","ZebOS Version","Submit Date","Opened Date","Closed Date","Submitter","Comments","Bug Id","Protocol","Status","Comments"
"ZebOS00079077","LACP Conf 2.2 - DUT incorrectly didn't load balance depending on src MAC address",,"Submitted","LACP","Critical",07年10月1日,"May 3, 2013 1:42:53 AM",,,"Jayachandran John",,,"L2_LACP","Open",
"ZebOS00079076","LACP Conf Test - 2.1 - Did not receive expected forwarded data frame from DUT",,"Submitted","LACP","Critical",07年10月1日,"May 3, 2013 1:07:47 AM",,,"Jayachandran John",,,"L2_LACP","Open",
"ZebOS00078958","MSTP Conf Test Case - 33.12 - CIST Internal Path Cost Field is Incorrectly set","Defect Not-Fixed","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:50:08 AM","May 1, 2013 2:40:53 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078957","MSTP Conformance test - 33.11 CIST External Path cost field is incorrectly set","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:46:48 AM","May 1, 2013 2:41:12 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078956","MSTP Conformance test - 33.1 - Hello Time Field is incorrectly set","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:43:32 AM","May 1, 2013 2:41:39 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078955","MSTP conformance test cases failed - 31.1, 31.2, 31.3, 31.4, 31.6, 31.11, 31.12","Defect Fixed","Customer_Action","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:38:05 AM","May 23, 2013 5:42:49 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078954","MSTP Conformance Test cases failed - 30.1, 30.2, 30.3, 30.4","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:34:48 AM","May 1, 2013 2:42:07 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078953","MSTP Conformance test cases failed - 29.4, 29.5, 29.6,29.7, 29.8, 29.9","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:30:17 AM","May 1, 2013 2:42:18 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078952","MSTP Conf Test Case 27.13 Incorrectly recvd fwd untagged data frame","Defect Fixed","Customer_Action","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:25:46 AM","May 1, 2013 2:42:29 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078951","MSTP Conf Test - 23.3 - Did not receive expected MST BPDU","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:18:25 AM","May 1, 2013 2:42:40 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078950","MSTP Conf Test -21.2 - Incorrectly Recvd forwarded data frame on Interface","Not reproducible","Customer_Action","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:11:53 AM","May 1, 2013 2:42:52 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078949","MSTP Conf Test - 17.2 Proposal Flag in MSTI Flag is icorrectly Set","Other Vendor Bug","Customer_Action","MSTP","Critical",07年10月1日,"Apr 29, 2013 7:05:53 AM","May 1, 2013 2:43:03 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078947","MSTP Conf test - 12.18  MSTI reg root id is incorrectly set","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 6:32:05 AM","May 23, 2013 5:48:25 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078946","MSTP Conformance Test Cases Failed 9.3, 9.4, 9.7","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 6:25:14 AM","May 23, 2013 5:50:50 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078945","MSTP Conformance Test Cases Failed - 8.3, 8.4, 8.5, 8.6, 8.7","Defect Fixed","Customer_Action","MSTP","Critical",07年10月1日,"Apr 29, 2013 6:20:46 AM","May 23, 2013 5:52:25 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078944","MSTP Conf Test - 7.1 CIST Ext Path Cost is Incorrectly Set","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 6:15:04 AM","May 1, 2013 2:44:12 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078943","MSTP Conformance Test Case - 3.5","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 5:52:10 AM","May 1, 2013 2:44:25 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078942","MSTP Conformance Test - 2.5","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 5:38:24 AM","May 23, 2013 5:57:15 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078941","MSTP Conformance Test - 1.9, 1.10, 1.11, 1.12","Not reproducible","Open","MSTP","Critical",07年10月1日,"Apr 29, 2013 5:31:31 AM","May 23, 2013 5:58:07 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078940","MSTP Conformance - 1.7","Need more information from Customer","Customer_Action","MSTP","Critical",07年10月1日,"Apr 29, 2013 5:20:31 AM","May 23, 2013 6:01:53 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078933","With the currently CFG,switch will pending in the booting phase on some times.",,"Submitted","LAYER 2","High",07年10月1日,"Apr 27, 2013 6:06:19 PM",,,"Lawrence.Xie",,,,,
"ZebOS00078932","Can't correctly display MAC address which learned on portchannel.",,"Submitted","LAYER 2","Medium",07年10月1日,"Apr 27, 2013 5:54:33 PM",,,"Lawrence.Xie",,,,,
"ZebOS00078929","Should sort the Port ID in the result of Show VLAN and related ""vlan"" commands.",,"Submitted","LAYER 2","Medium",07年10月1日,"Apr 27, 2013 10:30:43 AM",,,"Lawrence.Xie",,,,,
"ZebOS00078928","The ""receive"" and ""transmit"" of LLDP shouldn't affect the setting of ""LLDP TLV"".",,"Submitted","LAYER 2","Medium",07年10月1日,"Apr 27, 2013 10:28:11 AM",,,"Lawrence.Xie",,,,,
"ZebOS00078927","Should sort the VLAN ID in the result of Show VLAN and related command.",,"Submitted","LAYER 2","Medium",07年10月1日,"Apr 27, 2013 10:23:40 AM",,,"Lawrence.Xie",,,,,
"ZebOS00078872","Invalid error messages are printed while the DUT boots up.",,"Submitted","LAYER 2","Low",07年10月1日,"Apr 26, 2013 4:51:16 PM",,,"Manevannan (manevram@in.ibm.com)",,,,,
"ZebOS00078869","Unable to configure port channels.",,"Submitted","LAYER 2","High",07年10月1日,"Apr 26, 2013 4:40:27 PM",,,"Manevannan (manevram@in.ibm.com)",,,,,
"ZebOS00078836","Continuous log messages of LACP,MSTP and ONMD in the log file","Defect Not-Fixed","Open","MSTP","Low",07年10月1日,"Apr 26, 2013 2:04:27 PM","May 1, 2013 7:41:39 AM",,"Sumesh Kumar R",,,"L2_STP",,
"ZebOS00078822","During the build boot,diplay a lot of error for [zPKTDRV]",,"Submitted","LAYER 2","Medium",07年10月1日,"Apr 26, 2013 9:42:23 AM",,,"Lawrence.Xie",,,,,
"ZebOS00078811","STP does not block alternate links between 2 switches","Defect Fixed","Closed","STP","Critical",07年10月1日,"Apr 25, 2013 10:01:56 PM","May 24, 2013 10:51:24 PM","May 29, 2013 8:06:26 AM","Georgian Ogluz (george.ogluz@ro.ibm.com)",,,"L2_STP",,
"ZebOS00078807","Need to supply the function for to check the LLDP information","Enhancement Submitted","Open","LAYER 2","Medium",07年10月1日,"Apr 25, 2013 9:05:37 PM","Apr 26, 2013 3:12:00 AM",,"Lawrence.Xie",,,,,
"ZebOS00078806","In the displaying of ""show spanning-tree brief',the result should sort","Not reproducible","Open","LAYER 2","Medium",07年10月1日,"Apr 25, 2013 9:01:44 PM","Apr 26, 2013 3:11:45 AM",,"Lawrence.Xie",,,,,
"ZebOS00078804","The switch pending while try to creat or delete a lot of VLANs.","Defect Not-Fixed","Open","LAYER 2","High",07年10月1日,"Apr 25, 2013 8:50:01 PM","Jun 3, 2013 3:47:18 PM",,"Lawrence.Xie",,,,,
"ZebOS00078800","Set ""state  suspend"" for vlan1, have unnormal information for interface","Not reproducible","Open","LAYER 2","Low",07年10月1日,"Apr 25, 2013 8:35:02 PM","Apr 26, 2013 3:09:26 AM",,"Lawrence.Xie",,,,,
"ZebOS00078735","AC 9.3: 62261: MACs learning rate is slow","Defect Fixed","Open","LAYER 2","High",07年9月1日,"Apr 24, 2013 7:40:50 PM","Jun 22, 2013 12:53:26 PM",,"leonard.alexandru@ro.ibm.com",,,,,
"ZebOS00078726","The rang of  ""Ethernet Interface Number"" is incorrect.","As Designed","Customer_Action","LAYER 2","Low",07年10月1日,"Apr 24, 2013 5:40:18 PM","Apr 26, 2013 3:09:08 AM",,"Lawrence.Xie",,,,,
"ZebOS00078724","AC 9.3: 62380: MSTP reconvergence issue on path cost change per instance","Not reproducible","Open","MSTP","High",07年9月1日,"Apr 24, 2013 5:17:47 PM","Apr 24, 2013 5:32:48 PM",,"leonard.alexandru@ro.ibm.com",,,"L2_STP",,
"ZebOS00078722","AC 9.3: 62379: MSTP 1k vlan, 1k MAC, 9 MSTP instances, only 100pps achieved","Need more information from Customer","Customer_Action","MSTP","High",07年9月1日,"Apr 24, 2013 5:12:52 PM","Apr 24, 2013 5:31:42 PM",,"leonard.alexandru@ro.ibm.com",,,"L2_STP",,
"ZebOS00078721","AC 9.3: 62378: MSTP scaling issue to 4k vlans, 4k MAC, 32 MSTP instances","Need more information from Customer","Submitted","MSTP","High",07年9月1日,"Apr 24, 2013 5:09:54 PM",,,"leonard.alexandru@ro.ibm.com",,,"L2_STP",,
"ZebOS00078719","AC 9.3: 62338: Counters not working at portchannel level","Defect Fixed","Open","LACP","High",07年9月1日,"Apr 24, 2013 5:03:28 PM","Apr 24, 2013 5:30:23 PM",,"leonard.alexandru@ro.ibm.com",,,"L2_LACP","Open",
"ZebOS00078716","AC 9.3: 62204: LB/Hashing should be allowed that combines multiple fields","Not a Bug","Open","LAYER 2","Critical",07年9月1日,"Apr 24, 2013 4:53:42 PM","Jun 22, 2013 12:59:29 PM",,"adrian.caulea@ro.ibm.com",,,,,
"ZebOS00078715","AC 9.3: 62323: Sometimes LACP portchannel goes from FWD to DSC without any TC","Under Investigation","Open","STP","High",07年9月1日,"Apr 24, 2013 4:52:59 PM","Apr 24, 2013 5:29:06 PM",,"leonard.alexandru@ro.ibm.com",,,"L2_STP",,
"ZebOS00078696","AC 9.3: 62866: High Failover time when shut one Physical link at time from LAG","Defect Fixed","Open","LACP","High",07年1月9日,"Apr 24, 2013 2:46:47 PM","Apr 24, 2013 5:27:05 PM",,"crainic@ro.ibm.com",,,"L2_LACP","Open",
"ZebOS00078695","AC 9.3: 62865: Cannot shutdown the Physical port which is part of the LAG","Not reproducible","Open","LACP","High",07年9月1日,"Apr 24, 2013 2:42:08 PM","Apr 24, 2013 5:25:28 PM",,"crainic@ro.ibm.com",,,"L2_LACP","Open",
"ZebOS00078673","AC 9.3: 62304: LACP only support 6 ports per LAG","Defect Fixed","Open","LACP","High",07年10月1日,"Apr 24, 2013 5:17:16 AM","Jun 22, 2013 2:57:03 PM",,"Lucian Coman (lucian.coman@ro.ibm.com)",,,"L2_LACP","Open",
"ZebOS00078671","AC 9.3: 62302: Number of learned MACs cannot scale up to 16K","Defect Fixed","Open","LAYER 2","High",07年10月1日,"Apr 24, 2013 5:02:12 AM","Jun 22, 2013 3:01:47 PM",,"Lucian Coman (lucian.coman@ro.ibm.com)",,,,,
"ZebOS00078639","AC 9.3: 62259: Avg time for LACP up when shut/no shut portchannel is high","Defect Fixed","Open","LACP","Critical",07年9月1日,"Apr 23, 2013 10:24:22 PM","Jun 22, 2013 3:07:25 PM",,"costin.ilinca@ro.ibm.com",,,"L2_LACP","Open",
"ZebOS00078637","AC 9.3: 62199: No syslog on link up/down",,"Submitted","LACP","High",07年9月1日,"Apr 23, 2013 10:16:45 PM",,,"costin.ilinca@ro.ibm.com",,,"L2_LACP","Open",
"ZebOS00078413","Switch shell hangs after sometime [bcmRX]RX: Failed to allocate mem",,"Submitted","LAYER 2","Critical",07年10月1日,"Apr 18, 2013 6:28:39 AM",,,"nandakumar peethambaram(npeetham@us.ibm.com)",,,,,
"ZebOS00078217","Cannot configure hello time for RSTP feature - Conformance testing","Under Investigation","Open","RSTP","High",07年10月1日,"Apr 13, 2013 2:05:55 AM","Apr 13, 2013 9:05:57 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078098","RSTP Conf Test - 15.1 Did not receive expected RST BPDU from DUT Interface","Not a Bug","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 8:16:16 AM","Apr 17, 2013 9:21:47 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078097","RSTP Conf Test 6.6 Did not receive expected RST BPDU from DUT Interface","Not reproducible","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 8:09:37 AM","Apr 17, 2013 9:31:32 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078096","STP Conf Test  4.14 DUT Incorrectly sent a config BPDU on a port","Not in scope","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 7:53:29 AM","Apr 17, 2013 9:26:47 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078095","STP Conf Test 4.5  Msg Age Timer was not set properly from the rcvd Config BPDU","Not in scope","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 7:44:32 AM","Apr 17, 2013 9:28:52 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078076","[RSTP Conformance Test - 17.11 Did not recv expected CONFIG BPDU from DUT","Not reproducible","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 3:07:05 AM","Apr 17, 2013 9:34:20 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078075","RSTP Conformance Test - 17.6 Did not receive expected CONFIG BPDU from DUT","Not reproducible","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 3:00:50 AM","Apr 17, 2013 9:34:37 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078074","RSTP Confor Test 17.5 Did not receive expected CONFIG BPDU from DUT","Not reproducible","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 2:56:25 AM","Apr 17, 2013 9:34:53 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078073","RSTP Confor Test  17.1 did not receive expected CONFIG BPDU from DUT","Not reproducible","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 2:50:53 AM","Apr 17, 2013 9:35:37 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078072","RSTP Conf16.4 Incorrectly didn't recv RST BPDU from DUTconting TCN flag set TRUE","Not reproducible","Open","STP","Critical",07年10月1日,"Apr 10, 2013 2:43:48 AM","Apr 17, 2013 9:17:34 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078071","RSTP Confor Test 16.3 Didn't recv Config BPDU from DUTcontaing TCN flag set TRUE","Not reproducible","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 2:35:25 AM","Apr 17, 2013 9:36:45 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078070","RSTP Conf  13.4 Learning & forwarding flag of  RST BPDU is incorrectly set  TRUE","Not a Bug","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 2:24:52 AM","Apr 17, 2013 9:36:12 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078069","RSTP Conformance Test Case - 10.3 Did not receive expected CONFIG BPDU from DUT","Not reproducible","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 2:18:02 AM","Apr 17, 2013 9:38:12 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078067","RSTP Conformance Test Case 10.1- Incorrectly received forwarded Data Frame","Not reproducible","Open","STP","Critical",07年10月1日,"Apr 10, 2013 2:06:22 AM","Apr 17, 2013 9:24:02 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00078066","RSTP Feature Conformance Test Case 6.8   Did not receive expected RST BPDU","Not reproducible","Customer_Action","STP","Critical",07年10月1日,"Apr 10, 2013 1:43:00 AM","Apr 17, 2013 9:37:28 AM",,"Jayachandran John",,,"L2_STP",,
"ZebOS00077441","[ONMD] print level of "" LLDP[TX]: Re-Scheduling tx-delay"" affect customers' use","Defect Not-Fixed","Open","LLDP","Critical",07年10月1日,"Mar 25, 2013 2:58:14 PM","Mar 26, 2013 5:37:34 AM",,"Andy Wang",,"XB147130","L2_LLDP","Open",
"ZebOS00076962","L2:delete the ""no switchport "",not recover to right value of arp-ageing-timeout.","Code Delivered","Closed","LAYER 2","Medium",07年10月1日,"Mar 6, 2013 3:25:32 PM","Mar 12, 2013 8:02:22 AM","Apr 22, 2013 4:22:39 PM","Lawrence.Xie",,,,,
"ZebOS00076961","L2: Shouldn't auto create the L3 vlan interface while create a new vlan.","Enhancement Submitted","Open","LAYER 2","Critical",07年10月1日,"Mar 6, 2013 3:08:41 PM","Mar 11, 2013 9:11:33 PM",,"Juno Zhu",,,,,
"ZebOS00076434","Enable  RSTP config as per Zebos gives protocol daemon is not running message","Not reproducible","Closed","RSTP","Critical",07年10月1日,"Feb 12, 2013 3:03:30 AM","Feb 20, 2013 8:27:45 PM","Feb 25, 2013 1:22:00 PM","Nandakumar",,,"L2_STP",,
"ZebOS00076142","ZebOS LLDP can not work with WebOS","Code Delivered","Customer_Action","LLDP","Critical",07年10月1日,"Jan 29, 2013 2:52:43 PM","Apr 11, 2013 2:49:15 PM",,"Lawrence Xie",,"BUG67784","L2_LLDP","New",
"ZebOS00076088","The running of ""MSTP"" process is abnormal,lead to ""MSTP"" feature can't be used.","Not reproducible","Closed","MSTP","Critical","Coral-Reef-2.0","Jan 26, 2013 5:33:05 AM","Feb 19, 2013 4:51:03 PM","Feb 25, 2013 1:25:53 PM","Russell Lu",,,"L2_STP",,
